node_id,node_type,label,query__1A4R,query__1E51,query__1F8A,query__1FB1,query__1HTI,query__1HVY,query__1LDJ,query__1OU5,query__1P9O,query__1Q5H,query__1Z5S,query__2J91,query__2OJW,query__2R3V,query__2VE7,query__2WFD,query__3BJU,query__3D4J,query__3ECR,query__3JUS,query__3R2W,query__3S4Y,query__3VBB,query__4JSN,query__4R3Z,query__6C90,query__6GWJ,query__6HKW,reference__1BVL-ASU0-VH_C-VL_D-Ag_A_B,reference__1CT8-ASU0-VH_B-VL_A-Ag_C_D,reference__1MWA-ASU0-VH_B-VL_A-Ag_H_I_P,reference__2IAM-ASU0-VH_D-VL_C-Ag_A_B_P,reference__2OTU-ASU0-VH_D-VL_C-Ag_G_H_Q,reference__3G6J-ASU0-VH_H-VL_G-Ag_C_D,reference__3H3B-ASU0-VH_D-VL_D-Ag_A_B,reference__3LRS-ASU0-VH_E-VL_F-Ag_A_B_C_D,reference__3STB-ASU0-VHH_A-Ag_C_D,reference__3STB-ASU0-VHH_B-Ag_C_D,reference__3ZHD-ASU1-VHH_F-Ag_A_B,reference__4C56-ASU0-VH_H-VL_G-Ag_E_I_K,reference__4DK3-ASU0-VHH_A-Ag_C_D,reference__4DK6-ASU0-VHH_B-Ag_C_D,reference__4DKF-ASU0-VH_H-VL_L-Ag_A_B,reference__4DKF-ASU0-VH_I-VL_M-Ag_A_B,reference__4KRM-ASU0-VHH_D-Ag_C_E,reference__4KRM-ASU0-VHH_L-Ag_I_K,reference__4MAY-ASU0-VH_D-VL_C-Ag_A_B,reference__4PLK-ASU0-VH_D-VL_C-Ag_A_B,reference__4PLK-ASU0-VH_H-VL_L-Ag_A_B,reference__4XVU-ASU0-VH_I-VL_J-Ag_G_H,reference__4XVU-ASU0-VH_K-VL_L-Ag_G_H,reference__5BOP-ASU0-VHH_A-Ag_B_D,reference__5BOP-ASU0-VHH_C-Ag_B_D,reference__5OCL-ASU0-VHH_G-Ag_F_H,reference__5OVW-ASU0-VHH_G-Ag_A_C,reference__5OVW-ASU0-VHH_J-Ag_B_D,reference__5TD8-ASU0-VHH_E-Ag_A_C,reference__5UDD-ASU0-VH_J-VL_P-Ag_A_E,reference__6BPE-ASU0-VH_B-VL_C-Ag_A_D,reference__6DO1-ASU0-VHH_E-Ag_A_B_C,reference__6GKD-ASU0-VHH_G-Ag_F_T,reference__6GKD-ASU0-VHH_H-Ag_F_I_M,reference__6GKD-ASU0-VHH_T-Ag_F_P_R,reference__6OAO-ASU0-VH_J-VL_J-Ag_I_K,reference__6OL7-ASU0-VH_C-VL_B-Ag_D_E,reference__6OL7-ASU0-VH_K-VL_J-Ag_F_I,reference__6SGE-ASU0-VHH_B-Ag_A_C,reference__6SGE-ASU0-VHH_D-Ag_A_C,reference__6TYL-ASU0-VHH_D-Ag_A_F,reference__6TYL-ASU0-VHH_I-Ag_A_F,reference__6V7Z-ASU0-VHH_F-Ag_A_B_C,reference__6X04-ASU0-VHH_F-Ag_B_E_K,reference__6X04-ASU0-VHH_L-Ag_E_H_K,reference__7E9G-ASU0-VHH_E-Ag_R_S,reference__7EO4-ASU0-VH_E-VL_E-Ag_B_C,reference__7F1O-ASU0-VHH_E-Ag_A_B,reference__7K7H-ASU0-VH_H-VL_L-Ag_A_C,reference__7K7I-ASU0-VH_J-VL_K-Ag_B_E,reference__7K7I-ASU0-VH_M-VL_N-Ag_A_C,reference__7K7I-ASU0-VH_P-VL_Q-Ag_C_D,reference__7KI1-ASU0-VHH_N-Ag_A_B,reference__7KQY-ASU0-VHH_A-Ag_B_D,reference__7LJB-ASU0-VH_E-VL_D-Ag_A_B,reference__7LJB-ASU0-VH_G-VL_F-Ag_A_B,reference__7M7E-ASU0-VH_C-VL_D-Ag_A_B,reference__7M7G-ASU0-VH_C-VL_D-Ag_A_B_E_F,reference__7N0I-ASU0-VHH_J-Ag_C_D,reference__7QHA-ASU0-VHH_C-Ag_A_B,reference__7SAJ-ASU0-VHH_J-Ag_E_I,reference__7T0W-ASU0-VH_G-VL_F-Ag_A_B,reference__7T0Z-ASU0-VH_H-VL_L-Ag_D_E,reference__7WU9-ASU0-VH_S-VL_S-Ag_A_B,reference__8CAF-ASU0-VH_B-VL_A-Ag_F_H,reference__8CAF-ASU0-VH_D-VL_C-Ag_E_G,reference__8DJK-ASU0-VH_H-VL_L-Ag_A_B,reference__8DJM-ASU0-VH_H-VL_L-Ag_A_B,reference__8G2Y-ASU0-VHH_N-Ag_A_B,reference__8H64-ASU0-VHH_D-Ag_C_E,reference__8H64-ASU0-VHH_H-Ag_A_G,reference__8I7W-ASU0-VH_E-VL_E-Ag_B_C,reference__8IM1-ASU0-VHH_H-Ag_C_G,reference__8J7U-ASU0-VH_E-VL_C-Ag_A_B,reference__8J7U-ASU0-VH_F-VL_D-Ag_A_B,reference__8J7V-ASU0-VH_E-VL_C-Ag_A_B,reference__8J7V-ASU0-VH_F-VL_D-Ag_A_B,reference__8J7W-ASU0-VH_E-VL_C-Ag_A_B,reference__8J7W-ASU0-VH_F-VL_D-Ag_A_B,reference__8J80-ASU0-VH_E-VL_C-Ag_A_B,reference__8OQ3-ASU0-VHH_C-Ag_A_D,reference__8PMX-ASU0-VH_H-VL_L-Ag_A_B,reference__8RTF-ASU0-VHH_G-Ag_A_B,reference__8RTF-ASU0-VHH_I-Ag_C_D,reference__8RTF-ASU0-VHH_J-Ag_C_D,reference__8RTF-ASU2-VHH_G-Ag_A_F,reference__8RTF-ASU2-VHH_K-Ag_C_E,reference__8RVR-ASU0-VHH_G-Ag_A_B,reference__8RVR-ASU0-VHH_H-Ag_A_B,reference__8RVR-ASU0-VHH_I-Ag_C_D,reference__8RVR-ASU0-VHH_J-Ag_C_D,reference__8SFZ-ASU0-VHH_B-Ag_D_F,reference__8TEA-ASU0-VH_F-VL_I-Ag_C_D,reference__8TJN-ASU0-VH_C-VL_D-Ag_A_B_E_F,reference__8TJN-ASU0-VH_E-VL_F-Ag_A_B_C_D,reference__8TME-ASU0-VH_H-VL_L-Ag_A_B,reference__8TMH-ASU0-VH_F-VL_G-Ag_A_B,reference__8TMQ-ASU0-VH_H-VL_L-Ag_A_B,reference__8UIO-ASU0-VH_H-VL_L-Ag_A_B,reference__8W5F-ASU0-VH_H-VL_L-Ag_C_c,reference__8Y62-ASU0-VH_E-VL_E-Ag_A_B,reference__8YJ7-ASU0-VH_E-VL_E-Ag_B_C,reference__8ZBI-ASU0-VH_F-VL_F-Ag_B_C,reference__8ZRE-ASU0-VH_h-VL_l-Ag_A_B,reference__9BIF-ASU0-VH_G-VL_I-Ag_E_F,reference__9BIF-ASU0-VH_J-VL_K-Ag_E_F,reference__9C24-ASU0-VH_A-VL_B-Ag_C_D,reference__9C24-ASU0-VH_H-VL_L-Ag_C_D,reference__9E3L-ASU0-VH_G-VL_H-Ag_E_F,reference__9E7L-ASU0-VHH_S-Ag_G_T,reference__9G4E-ASU0-VH_C-VL_D-Ag_A_B,reference__9I5E-ASU0-VHH_N-Ag_A_B,reference__9JKS-ASU0-VH_S-VL_S-Ag_B_C,reference__9MGB-ASU0-VH_k-VL_k-Ag_J_L,reference__9PC6-ASU0-VH_J-VL_I-Ag_A_B_K_L,reference__9PXU-ASU0-VHH_K-Ag_H_L
reference__8TJN-ASU0-VH_C-VL_D-Ag_A_B_E_F,reference_antigen,8TJN-ASU0-VH_C-VL_D-Ag_A_B_E_F,0.63560,0.41120,0.00000,0.00000,0.45110,0.38670,0.00000,0.33470,0.37120,0.47590,0.40300,0.31330,0.43090,0.33510,0.40110,0.35300,0.00000,0.35240,0.39700,0.30070,0.40120,0.44050,0.31920,0.31450,0.44310,0.34830,0.62080,0.36470,0.92350,0.77350,0.53280,0.58550,0.92820,0.51240,0.00000,0.86490,0.00000,0.00000,0.93570,0.58220,0.00000,0.00000,0.38720,0.38720,0.32500,0.00000,0.59450,0.40310,0.40310,0.60410,0.60410,0.60530,0.60530,0.93020,0.34500,0.33820,0.00000,0.32700,0.29810,0.89460,0.92760,0.88890,0.89200,0.35380,0.94420,0.91870,0.33530,0.33530,0.32620,0.32620,0.86400,0.87390,0.88240,0.34410,0.31670,0.39970,0.00000,0.00000,0.00000,0.00000,0.38360,0.86550,0.49410,0.49410,0.95710,0.96250,0.00000,0.33210,0.44560,0.41010,0.39970,0.39990,0.47650,0.48850,0.40330,0.39490,0.33100,0.33960,0.29760,0.53070,0.44900,0.35550,0.35550,0.36170,0.36170,0.37290,0.37290,0.37440,0.52210,0.40390,0.35770,0.35980,0.35980,0.35890,0.33710,0.36110,0.36110,0.36280,0.36280,0.44520,0.00000,1.00000,1.00000,0.38150,0.39370,0.35110,0.80820,0.00000,0.35450,0.40620,0.29450,0.00000,0.47870,0.47870,0.42820,0.42820,0.00000,0.90580,0.28950,0.00000,0.29610,0.44170,0.97380,0.92980
reference__8TJN-ASU0-VH_E-VL_F-Ag_A_B_C_D,reference_antigen,8TJN-ASU0-VH_E-VL_F-Ag_A_B_C_D,0.63560,0.41120,0.00000,0.00000,0.45110,0.38670,0.00000,0.33470,0.35220,0.48040,0.52870,0.31330,0.38890,0.33510,0.40110,0.31010,0.32180,0.35240,0.39700,0.30070,0.40120,0.44050,0.27980,0.31000,0.33170,0.34830,0.63240,0.36470,0.92570,0.76360,0.53330,0.57950,0.92620,0.51080,0.00000,0.86120,0.34360,0.34360,0.93410,0.58810,0.00000,0.00000,0.38720,0.38720,0.32500,0.00000,0.58090,0.40530,0.40530,0.60410,0.60410,0.60530,0.60530,0.93090,0.34500,0.33820,0.00000,0.45530,0.29810,0.89340,0.92570,0.88580,0.88980,0.35380,0.94590,0.92170,0.00000,0.00000,0.32620,0.32620,0.78890,0.87270,0.87830,0.33730,0.30510,0.29560,0.34500,0.00000,0.00000,0.00000,0.38360,0.86640,0.49410,0.49410,0.95710,0.96250,0.36960,0.33210,0.45060,0.43480,0.39510,0.35290,0.47650,0.48850,0.40330,0.39490,0.33100,0.29510,0.29760,0.53070,0.44300,0.35550,0.35550,0.36170,0.36170,0.37290,0.37290,0.37440,0.50970,0.36540,0.35770,0.35980,0.35980,0.35890,0.33710,0.36110,0.36110,0.36280,0.36280,0.38210,0.00000,1.00000,1.00000,0.40490,0.45190,0.35110,0.80360,0.00000,0.35450,0.40620,0.30940,0.00000,0.47870,0.47870,0.42820,0.42820,0.38830,0.90720,0.28950,0.32530,0.28600,0.44170,0.96830,0.92940
reference__8TME-ASU0-VH_H-VL_L-Ag_A_B,reference_antigen,8TME-ASU0-VH_H-VL_L-Ag_A_B,0.44190,0.36040,0.00000,0.37890,0.00000,0.36730,0.00000,0.38470,0.35190,0.43000,0.46320,0.43780,0.34670,0.34200,0.48460,0.37370,0.43640,0.33870,0.38210,0.30380,0.00000,0.00000,0.56200,0.41950,0.40970,0.43990,0.57340,0.00000,0.47730,0.33430,0.28970,0.34640,0.45100,0.44060,0.00000,0.35270,0.41040,0.41040,0.43380,0.39620,0.46870,0.46540,0.50580,0.50580,0.00000,0.00000,0.37370,0.39010,0.39010,0.38610,0.38610,0.00000,0.00000,0.48490,0.35730,0.36010,0.00000,0.00000,0.00000,0.43550,0.43550,0.44060,0.44200,0.47120,0.44030,0.41710,0.45130,0.45130,0.33180,0.33180,0.45260,0.45240,0.47150,0.47760,0.00000,0.38370,0.54750,0.55950,0.56050,0.56050,0.36180,0.33080,0.34510,0.34510,0.00000,0.37550,0.48530,0.58350,0.38060,0.36950,0.39180,0.34230,0.48270,0.53830,0.48730,0.46350,0.40330,0.33860,0.34190,0.38680,0.37830,0.46170,0.46170,0.39260,0.39260,0.50290,0.50290,0.52580,0.39810,0.38430,0.34130,0.34540,0.34540,0.34130,0.33610,0.35050,0.35050,0.36270,0.36270,0.00000,0.45150,0.38150,0.40490,1.00000,0.92180,0.98750,0.30870,0.35390,0.38660,0.00000,0.43060,0.00000,0.62850,0.62850,0.58980,0.58980,0.53290,0.41290,0.35990,0.46700,0.40420,0.58660,0.35910,0.29750
reference__8TMH-ASU0-VH_F-VL_G-Ag_A_B,reference_antigen,8TMH-ASU0-VH_F-VL_G-Ag_A_B,0.40470,0.33020,0.00000,0.38010,0.00000,0.30000,0.00000,0.36520,0.36120,0.39510,0.45220,0.44030,0.00000,0.36060,0.49110,0.34640,0.43120,0.31610,0.38460,0.00000,0.33840,0.35270,0.56930,0.47090,0.41000,0.43970,0.69580,0.00000,0.50940,0.30820,0.28410,0.35130,0.44860,0.38840,0.00000,0.35870,0.40970,0.40970,0.43960,0.35860,0.47940,0.47230,0.59390,0.59390,0.00000,0.00000,0.34730,0.39470,0.39470,0.33250,0.33250,0.00000,0.00000,0.45620,0.00000,0.00000,0.46650,0.00000,0.00000,0.43300,0.44600,0.49530,0.49400,0.48190,0.44270,0.46040,0.45850,0.45850,0.37360,0.37360,0.44130,0.45870,0.46070,0.36530,0.35870,0.40200,0.00000,0.00000,0.56190,0.56190,0.36940,0.32710,0.34550,0.34550,0.31190,0.32160,0.47910,0.58580,0.00000,0.37700,0.39520,0.33880,0.00000,0.00000,0.50010,0.43600,0.40380,0.33420,0.33650,0.28670,0.38040,0.52680,0.52680,0.53590,0.53590,0.50210,0.50210,0.55010,0.38410,0.38150,0.36760,0.32440,0.32440,0.39580,0.31520,0.33970,0.33970,0.33930,0.33930,0.00000,0.46600,0.39370,0.45190,0.92180,1.00000,0.93900,0.32890,0.42640,0.38040,0.41120,0.48750,0.00000,0.63030,0.63030,0.59410,0.59410,0.51820,0.45670,0.00000,0.49190,0.42360,0.56710,0.38710,0.30420
reference__8TMQ-ASU0-VH_H-VL_L-Ag_A_B,reference_antigen,8TMQ-ASU0-VH_H-VL_L-Ag_A_B,0.38450,0.34620,0.00000,0.37130,0.00000,0.34390,0.00000,0.36760,0.29700,0.43050,0.48790,0.35530,0.36500,0.37230,0.47650,0.30290,0.43530,0.33740,0.38610,0.33330,0.00000,0.00000,0.52790,0.39990,0.78050,0.42280,0.58230,0.00000,0.46080,0.31080,0.29150,0.33790,0.43410,0.37180,0.00000,0.42440,0.40340,0.40340,0.44820,0.40300,0.47420,0.47370,0.50390,0.50390,0.00000,0.00000,0.33970,0.39150,0.39150,0.46000,0.46000,0.00000,0.00000,0.46390,0.00000,0.00000,0.48030,0.00000,0.00000,0.43830,0.44990,0.00000,0.00000,0.47710,0.44700,0.46460,0.41430,0.41430,0.33030,0.33030,0.39970,0.46560,0.46450,0.37860,0.37300,0.39850,0.55610,0.55700,0.55750,0.55840,0.36270,0.31610,0.00000,0.00000,0.00000,0.00000,0.52550,0.58240,0.00000,0.39880,0.39900,0.34090,0.38400,0.50480,0.49720,0.42630,0.40710,0.34300,0.34020,0.34530,0.37730,0.49980,0.49980,0.52370,0.52370,0.44570,0.44570,0.46480,0.37190,0.38470,0.35310,0.35280,0.35280,0.38270,0.35230,0.35630,0.35630,0.35660,0.35660,0.00000,0.48640,0.35110,0.35110,0.98750,0.93900,1.00000,0.29940,0.35910,0.36720,0.00000,0.44160,0.00000,0.62310,0.62310,0.60040,0.60040,0.55350,0.00000,0.36400,0.48390,0.39680,0.56660,0.40310,0.30660
reference__8UIO-ASU0-VH_H-VL_L-Ag_A_B,reference_antigen,8UIO-ASU0-VH_H-VL_L-Ag_A_B,0.00000,0.00000,0.00000,0.38200,0.00000,0.00000,0.00000,0.29610,0.36590,0.52900,0.32570,0.00000,0.42690,0.00000,0.30060,0.34990,0.00000,0.00000,0.00000,0.00000,0.35530,0.00000,0.34960,0.31910,0.37110,0.00000,0.61460,0.00000,0.97070,0.91550,0.57500,0.60090,0.92430,0.49270,0.00000,0.76710,0.39280,0.39280,0.93060,0.60830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.60030,0.42370,0.42370,0.00000,0.00000,0.00000,0.00000,0.93860,0.00000,0.00000,0.43760,0.44510,0.00000,0.89700,0.90170,0.88840,0.89380,0.00000,0.92310,0.96840,0.00000,0.00000,0.00000,0.00000,0.81860,0.87310,0.88240,0.00000,0.30190,0.32160,0.00000,0.00000,0.00000,0.00000,0.33610,0.93460,0.00000,0.00000,0.00000,0.83830,0.37570,0.00000,0.30360,0.40670,0.40890,0.31470,0.00000,0.00000,0.00000,0.00000,0.29740,0.29250,0.31740,0.32750,0.42980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49260,0.41500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35770,0.00000,0.80820,0.80360,0.30870,0.32890,0.29940,1.00000,0.34460,0.32380,0.00000,0.35390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91770,0.00000,0.00000,0.32080,0.00000,0.82700,0.84850
reference__8W5F-ASU0-VH_H-VL_L-Ag_C_c,reference_antigen,8W5F-ASU0-VH_H-VL_L-Ag_C_c,0.00000,0.00000,0.31100,0.47960,0.00000,0.00000,0.00000,0.00000,0.00000,0.39870,0.41580,0.00000,0.41360,0.47000,0.50980,0.00000,0.48910,0.38000,0.44210,0.00000,0.00000,0.35420,0.45600,0.43890,0.39610,0.39860,0.51870,0.00000,0.00000,0.45300,0.00000,0.00000,0.39890,0.45410,0.00000,0.45250,0.38130,0.38130,0.40090,0.35250,0.44310,0.45290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41050,0.49610,0.41740,0.00000,0.38770,0.00000,0.38240,0.38240,0.00000,0.00000,0.40740,0.48340,0.49550,0.44350,0.00000,0.00000,0.33560,0.36950,0.36150,0.32220,0.00000,0.00000,0.00000,0.00000,0.00000,0.32570,0.35500,0.00000,0.00000,0.38990,0.38670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30520,0.33570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47580,0.00000,0.37890,0.00000,0.00000,0.37890,0.00000,0.38230,0.38230,0.40750,0.40750,0.46160,0.61980,0.00000,0.00000,0.35390,0.42640,0.35910,0.34460,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38860,0.40410,0.00000,0.37560,0.00000,0.00000,0.00000,0.43140
reference__8Y62-ASU0-VH_E-VL_E-Ag_A_B,reference_antigen,8Y62-ASU0-VH_E-VL_E-Ag_A_B,0.72590,0.52310,0.00000,0.35310,0.53160,0.00000,0.43740,0.43050,0.45150,0.36440,0.44540,0.38340,0.31530,0.00000,0.41400,0.33640,0.36080,0.00000,0.31350,0.32680,0.00000,0.48220,0.37290,0.91560,0.33030,0.00000,0.90730,0.36360,0.40450,0.32990,0.30560,0.44410,0.44160,0.33000,0.00000,0.31420,0.33810,0.33810,0.37750,0.37370,0.48500,0.43640,0.00000,0.00000,0.31890,0.00000,0.37700,0.35950,0.35950,0.00000,0.00000,0.00000,0.00000,0.47080,0.56630,0.56060,0.43460,0.37340,0.30500,0.38680,0.38420,0.38420,0.38420,0.00000,0.37310,0.42700,0.72420,0.72420,0.00000,0.00000,0.31850,0.72280,0.72280,0.50810,0.98290,0.99180,0.33740,0.36010,0.35500,0.35410,0.99110,0.32500,0.00000,0.00000,0.46910,0.48330,0.36620,0.00000,0.34080,0.32140,0.31850,0.99180,0.00000,0.00000,0.30950,0.30850,0.99610,0.00000,0.00000,0.99050,0.36710,0.35720,0.35720,0.00000,0.00000,0.39020,0.39020,0.00000,0.34180,0.37460,0.55510,0.55790,0.55790,0.55510,0.55650,0.55740,0.55740,0.55780,0.55780,0.33020,0.41560,0.35450,0.35450,0.38660,0.38040,0.36720,0.32380,0.00000,1.00000,0.34550,0.99510,0.00000,0.38480,0.38480,0.40340,0.40340,0.41830,0.35640,0.34180,0.76720,0.99360,0.00000,0.32640,0.27300
reference__8YJ7-ASU0-VH_E-VL_E-Ag_B_C,reference_antigen,8YJ7-ASU0-VH_E-VL_E-Ag_B_C,0.00000,0.49540,0.00000,0.00000,0.35390,0.00000,0.00000,0.00000,0.45160,0.00000,0.00000,0.35230,0.00000,0.00000,0.46130,0.35060,0.32560,0.00000,0.51470,0.00000,0.41220,0.40720,0.00000,0.00000,0.31770,0.39280,0.41110,0.29240,0.00000,0.00000,0.00000,0.00000,0.00000,0.36000,0.33500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30700,0.00000,0.00000,0.00000,0.38150,0.38150,0.53060,0.53060,0.00000,0.70690,0.70090,0.00000,0.00000,0.34720,0.00000,0.37060,0.37060,0.37060,0.00000,0.00000,0.00000,0.64540,0.64540,0.31970,0.31970,0.00000,0.00000,0.00000,0.50790,0.50040,0.59050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42840,0.00000,0.52770,0.00000,0.25730,0.00000,0.59930,0.00000,0.00000,0.00000,0.00000,0.57770,0.32470,0.32700,0.59550,0.00000,0.44110,0.44110,0.33480,0.33480,0.39210,0.39210,0.32470,0.36110,0.00000,0.42030,0.42030,0.42030,0.42030,0.42030,0.41820,0.41820,0.42350,0.42350,0.00000,0.00000,0.40620,0.40620,0.00000,0.41120,0.00000,0.00000,0.00000,0.34550,1.00000,0.37070,0.00000,0.48330,0.48330,0.45810,0.45810,0.00000,0.43970,0.00000,0.56870,0.52050,0.00000,0.38110,0.00000
reference__8ZBI-ASU0-VH_F-VL_F-Ag_B_C,reference_antigen,8ZBI-ASU0-VH_F-VL_F-Ag_B_C,0.68850,0.44240,0.00000,0.34380,0.45380,0.00000,0.00000,0.00000,0.59560,0.36810,0.00000,0.00000,0.31850,0.34590,0.00000,0.00000,0.32620,0.00000,0.32630,0.45210,0.31000,0.46250,0.47620,0.90570,0.35980,0.00000,0.00000,0.00000,0.40950,0.31210,0.32270,0.39470,0.36900,0.37640,0.00000,0.32840,0.43460,0.43460,0.34850,0.38640,0.40080,0.40270,0.00000,0.00000,0.00000,0.00000,0.37140,0.36150,0.36150,0.00000,0.00000,0.00000,0.00000,0.40920,0.00000,0.00000,0.67500,0.50930,0.25430,0.36820,0.36430,0.38840,0.34820,0.37230,0.40620,0.36550,0.73060,0.73060,0.00000,0.00000,0.39150,0.77150,0.77150,0.34680,0.99290,0.99350,0.37270,0.33890,0.36660,0.36660,0.99320,0.32310,0.00000,0.00000,0.00000,0.35090,0.39380,0.00000,0.33550,0.30020,0.31550,0.99320,0.00000,0.00000,0.00000,0.00000,0.99450,0.37470,0.40320,0.99460,0.33070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33900,0.00000,0.39950,0.40470,0.40470,0.39950,0.55940,0.39970,0.39970,0.45960,0.45960,0.33070,0.39080,0.29450,0.30940,0.43060,0.48750,0.44160,0.35390,0.00000,0.99510,0.37070,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43340,0.41520,0.00000,0.64960,0.99740,0.00000,0.36270,0.29970
reference__8ZRE-ASU0-VH_h-VL_l-Ag_A_B,reference_antigen,8ZRE-ASU0-VH_h-VL_l-Ag_A_B,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40270,0.00000,0.00000,0.54360,0.00000,0.63330,0.51310,0.00000,0.00000,0.00000,0.00000,0.56670,0.00000,0.00000,0.57830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56630,0.56630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31190,0.31190,0.00000,0.00000,0.00000,0.00000,0.49010,0.00000,0.54260,0.41230,0.42820,0.41230,0.00000,0.00000,0.00000,0.33660,0.33660,0.00000,0.00000,0.48590,0.00000,0.00000,0.63120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37720,0.00000,0.39330,0.39330,0.00000,0.00000,0.00000,0.55160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56000,0.55030,0.00000,0.00000,0.00000,0.00000,0.00000,0.61770,0.61770,0.00000,0.00000,0.67430,0.67430,0.61110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.59770,0.59770,0.59700,0.59700,0.00000,0.65090,0.51360,0.00000,0.00000,0.59030,0.00000,0.00000
reference__9BIF-ASU0-VH_G-VL_I-Ag_E_F,reference_antigen,9BIF-ASU0-VH_G-VL_I-Ag_E_F,0.32550,0.00000,0.00000,0.00000,0.46640,0.43330,0.00000,0.39890,0.38330,0.00000,0.42040,0.60340,0.00000,0.50860,0.51670,0.42610,0.45490,0.00000,0.00000,0.45220,0.39910,0.00000,0.55160,0.00000,0.44810,0.53260,0.56490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34970,0.50270,0.50270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30360,0.30360,0.00000,0.00000,0.00000,0.45610,0.44960,0.66270,0.57560,0.33680,0.33680,0.33680,0.51030,0.00000,0.00000,0.33840,0.33840,0.00000,0.00000,0.43190,0.00000,0.00000,0.58960,0.00000,0.39510,0.00000,0.00000,0.00000,0.00000,0.38770,0.00000,0.44610,0.44610,0.47100,0.00000,0.38830,0.47930,0.00000,0.53330,0.53430,0.00000,0.00000,0.00000,0.54720,0.54710,0.39550,0.00000,0.00000,0.00000,0.00000,0.66320,0.66320,0.62240,0.62240,0.62970,0.62970,0.55580,0.00000,0.00000,0.00000,0.00000,0.00000,0.42930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47870,0.47870,0.62850,0.63030,0.62310,0.00000,0.00000,0.38480,0.48330,0.00000,0.59770,1.00000,1.00000,0.97840,0.97840,0.00000,0.49980,0.00000,0.00000,0.39410,0.47130,0.41170,0.00000
reference__9BIF-ASU0-VH_J-VL_K-Ag_E_F,reference_antigen,9BIF-ASU0-VH_J-VL_K-Ag_E_F,0.32550,0.00000,0.00000,0.00000,0.46640,0.43330,0.00000,0.39890,0.38330,0.00000,0.42040,0.60340,0.00000,0.50860,0.51670,0.42610,0.45490,0.00000,0.00000,0.45220,0.39910,0.00000,0.55160,0.00000,0.44810,0.53260,0.56490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34970,0.50270,0.50270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30360,0.30360,0.00000,0.00000,0.00000,0.45610,0.44960,0.66270,0.57560,0.33680,0.33680,0.33680,0.51030,0.00000,0.00000,0.33840,0.33840,0.00000,0.00000,0.43190,0.00000,0.00000,0.58960,0.00000,0.39510,0.00000,0.00000,0.00000,0.00000,0.38770,0.00000,0.44610,0.44610,0.47100,0.00000,0.38830,0.47930,0.00000,0.53330,0.53430,0.00000,0.00000,0.00000,0.54720,0.54710,0.39550,0.00000,0.00000,0.00000,0.00000,0.66320,0.66320,0.62240,0.62240,0.62970,0.62970,0.55580,0.00000,0.00000,0.00000,0.00000,0.00000,0.42930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47870,0.47870,0.62850,0.63030,0.62310,0.00000,0.00000,0.38480,0.48330,0.00000,0.59770,1.00000,1.00000,0.97840,0.97840,0.00000,0.49980,0.00000,0.00000,0.39410,0.47130,0.41170,0.00000
